"";"shan";"aspt";"poly";"ovov";"rich";"typo";"RR"
"I6166900240804";3,71570930410636;6,73913043478261;0,192589156529674;0,0176463219121384;39;4;"LIRR T"
"I6166990020708";3,92130780342963;6,83333333333333;0,227680403674518;0,0168783473267222;49;4;"LIRR T"
"I6166990020709";3,97639824187299;6,79310344827586;0,241828907073875;0,0286428094677836;50;4;"LIRR T"
"I6166990050913";4,01599473063111;8;0,185174760192855;0,00758088609013831;40;4;"LIRR T"
"I6166990110912";3,87845200347393;7,61904761904762;0,173304459979719;0,00657349616934096;45;4;"LIRR T"
"I6166990180810";3,80701654149891;6,61290322580645;0,201123652883621;0,0417252367726879;63;4;"LIRR T"
"I6166990250511";3,69105473271978;6,76923076923077;0,202911356409398;0,0070580302114565;35;4;"LIRR T"
"I6166990280807";3,71625363093082;7,4375;0,181360817706014;0,00559741815003826;57;4;"LIRR T"
"I6167000020708";2,22365741627832;6,57142857142857;0,39273829200518;0,0927127016846718;53;23;"IRR T"
"I6167000020709";3,24760177156355;6,06451612903226;0,278687157748511;0,06916797322402;65;23;"LIRR T"
"I6167000050913";2,62825362700972;6,36842105263158;0,284361715193178;0,056885196100171;50;23;"LIRR T"
"I6167000110912";3,91841105279077;6,32;0,27569781103389;0,0488180518716577;48;23;"LIRR T"
"I6167000120810";2,88680032314374;6,3030303030303;0,257756573301219;0,0726712237003724;71;23;"LIRR T"
"I6167000280807";2,84213995718149;6,59259259259259;0,273466160642924;0,0436883127628399;54;23;"LIRR T"
"I6168000010708";2,1687550073458;5,1304347826087;0,398238375189853;0,102446273261068;54;23;"IRR T"
"I6168000010709";1,94750908633599;5,72727272727273;0,416418069065303;0,0827000461600218;49;23;"IRR T"
"I6168000050913";3,59373044669048;5;0,351867191911751;0,071816045052482;40;23;"IRR T"
"I6168000120810";3,34225377583911;5,90322580645161;0,346324883478139;0,0920578815230046;62;23;"IRR T"
"I6168000120912";2,79822008358258;5,25;0,285005865735525;0,12200280248664;41;23;"IRR T"
"I6168000240511";2,28904378584298;6,375;0,267935163302833;0,0354160946356744;33;23;"IRR T"
"I6168000280807";3,21764982248875;5,4;0,361920320681706;0,0807880958100052;37;23;"IRR T"
"I6169050010708";1,40479189310301;4,18181818181818;0,44563844718401;0,0985862880012214;18;27;"IRR T"
"I6169050100709";1,20220267383948;3,77777777777778;0,433736635258278;0,127106838078032;21;27;"IRR T"
"I6169050120912";1,890980255542;4,2;0,361075883975493;0,196843063712721;18;27;"IRR T"
"I6169050180810";1,46200227615695;4,15384615384615;0,395845842174268;0,234837477247035;26;27;"IRR T"
"I6169050190613";1,97828964372606;3,9;0,446118458131214;0,154386605366164;17;27;"IRR T"
"I6169050230511";1,51510615559431;3,375;0,452009119063672;0,156599996545867;13;27;"IRR T"
"I6169050280807";1,72847469309635;3,2;0,436150494173342;0,145917385445916;14;27;"IRR T"
"I6169880030709";2,46070864588583;6,95652173913043;0,277390850917155;0,0383936816673314;34;4;"IRR T"
"I6169880040708";2,32451942219868;6,85;0,305831703294753;0,0388877927364098;34;4;"IRR T"
"I6169880070813";2,97188389141915;6,88888888888889;0,256129549283713;0,0106496094678146;34;4;"IRR T"
"I6169880110912";3,9093490113607;6,42105263157895;0,246502083816582;0,0375795873441681;43;4;"IRR T"
"I6169880190810";3,33053815038338;6,81481481481481;0,245368185181761;0,047705381072565;50;4;"IRR T"
"I6169880210611";2,4522619360845;6,90476190476191;0,226456388346898;0,0177538552668756;29;4;"LIRR T"
"I6169880280807";3,39296029414644;6,77777777777778;0,238907285731491;0,0346896234279772;37;4;"IRR T"
"I6169950030708";3,56803190534968;7,2;0,199420493247401;0,0143139812243109;44;4;"LIRR T"
"I6169950030709";3,09131232830608;6,85714285714286;0,217734575132777;0,0183473885543392;47;4;"LIRR T"
"I6169950070813";3,9845889676279;7,31818181818182;0,203846883503913;0,00815776865933019;39;4;"LIRR T"
"I6169950180810";4,13069356972324;7,20833333333333;0,185372079471341;0,0121973257845478;48;4;"LIRR T"
"I6169950210611";2,38959117545286;7;0,204018679479393;0,00740863058351403;33;4;"LIRR T"
"I6169950260912";3,84968141894233;7;0,155357994136782;0,00630294395117782;54;4;"LIRR T"
"I6169950280807";3,61793623631999;7,26086956521739;0,184393679237573;0,00664260593617992;43;4;"LIRR T"
"I6170000020709";1,83338896403105;6,34782608695652;0,302267683090536;0,0439178788314442;52;1;"IRR T"
"I6170000030708";2,55007369882305;6,37037037037037;0,304633270690097;0,0595737549272932;62;1;"IRR T"
"I6170000070813";3,23689341932671;6,66666666666667;0,229259456258787;0,046924474891214;39;1;"LIRR T"
"I6170000180810";3,3927941280051;6,16;0,260758830781529;0,079746638599779;55;1;"LIRR T"
"I6170000220611";2,75132068791637;6,54545454545455;0,302725821476818;0,049127005044211;43;1;"LIRR T"
"I6170000250912";3,8589852456947;7,3;0,214738489841171;0,0464373592547443;65;1;"LIRR T"
"I6170000280807";2,7628238772695;6,69230769230769;0,275653277319299;0,0481169814415627;50;1;"LIRR T"
"I6172100100809";2,33237932487567;4,55555555555556;0,455512820532466;0,11397670255234;25;23;"IRR T"
"I6172100130810";1,89617594492869;4,54545454545455;0,450610914805946;0,101266859758039;27;23;"IRR T"
"I6172880061006";3,5196154249609;6,68421052631579;0,281616403216976;0,0182723269081742;69;26;"IRR T"
"I6172880200606";2,62959672440487;6,52777777777778;0,268114429272695;0,0494560005496331;62;26;"IRR T"
"I6172880280605";3,07535092632565;6,66666666666667;0,248373606175263;0,040435273211542;57;26;"IRR T"
"I6172880300807";3,71909373568747;6,5;0,262713157593834;0,0368886429926678;67;26;"IRR T"
"I6172930061006";3,97201715262448;7,12;0,158033001306665;0,00861076221970053;43;2;"LIRR T"
"I6172930070706";3,08785659303979;7,23076923076923;0,171206161922454;0,00696433811177611;50;2;"LIRR T"
"I6172930140605";3,91610949672395;7,11111111111111;0,195679048321019;0,0092390711170718;42;2;"LIRR T"
"I6172930300807";4,03066569297495;7,06896551724138;0,160222667279185;0,00639994708605305;55;2;"LIRR T"
"I6173460010709";3,12752362373077;6,2;0,28857508331682;0,0810487682595386;67;4;"IRR T"
"I6173460080813";2,29194524327003;6,77777777777778;0,239881266839492;0,0583037864405724;50;4;"LIRR T"
"I6173460120912";3,61388300438922;6,23809523809524;0,260189473178512;0,0666660654624041;43;4;"IRR T"
"I6173460180810";2,67435149784032;6,11428571428571;0,233769862523324;0,0872821339235431;67;4;"LIRR T"
"I6173460280611";2,28570930408442;6,72;0,263261920486075;0,0374502894540045;37;4;"IRR T"
"I6173460290807";3,78606531589071;6,16129032258065;0,254985587340743;0,0485343215563264;61;4;"LIRR T"
"I6173460300608";3,26141117813693;6,18181818181818;0,275504339324855;0,0484536146341397;60;4;"LIRR T"
"I6173500010709";1,93425350479596;5,80645161290323;0,399752122108499;0,12446358228226;54;27;"IRR T"
"I6173500180810";2,99797877516468;5,73333333333333;0,373803237855398;0,0849502413631597;68;27;"IRR T"
"I6173500200608";2,92968337005568;5,48484848484848;0,355648771279649;0,118961539617438;55;27;"IRR T"
"I6173500200612";2,24531007836288;6,12;0,382729398844622;0,136912338564711;44;27;"IRR T"
"I6173500200613";1,97717631213149;5,51851851851852;0,361060196173197;0,09543945163212;57;27;"IRR T"
"I6173500260511";1,58121740101339;5,25;0,404256963977887;0,153259988117039;30;27;"IRR T"
"I6173500290807";2,47643554597176;5,80769230769231;0,322585911401381;0,108281102232723;47;27;"IRR T"
"I6173563020605";3,4471943274193;6,44117647058824;0,300554172798598;0,0191516062395995;59;27;"IRR T"
"I6173563190406";3,08831969547627;6,42105263157895;0,294447013075695;0,0120472314231735;34;27;"IRR T"
"I6173650010709";3,19705667671672;5,52173913043478;0,343039612031484;0,0825206795881904;51;26;"IRR T"
"I6173650130912";3,55295971931042;6,05882352941176;0,266934999539305;0,0462284938136304;44;26;"LIRR T"
"I6173650180810";3,58028967830671;5,8;0,32941326659535;0,0889626087986538;58;26;"LIRR T"
"I6173650200613";2,35285618678229;5,73684210526316;0,342478775530836;0,0638422328069883;42;26;"IRR T"
"I6173650290611";2,87431654014637;6,09523809523809;0,346277865195141;0,0780244245113505;34;26;"IRR T"
"I6173650290807";3,38483616655823;5,30434782608696;0,288835638093377;0,106287648553581;45;26;"IRR T"
"I6173650300608";3,19838661391369;5,04;0,392621406029574;0,0927361914048219;49;26;"IRR T"
"I6175000010709";2,50924055237802;5,13636363636364;0,387814654417256;0,0616254558447069;39;23;"IRR T"
"I6175000040913";3,41515967333253;4,72727272727273;0,317019445573138;0,125986075847801;40;23;"IRR T"
"I6175000130912";3,60231721839449;5,05882352941176;0,280775527344389;0,115755151670225;47;23;"IRR T"
"I6175000180810";3,01260457628079;5,2;0,391761060999083;0,0467350301861936;42;23;"IRR T"
"I6175000210708";1,50493361409073;3,625;0,495737088459982;0,194072212304578;13;23;"IRR T"
"I6175000290611";2,82641154243271;4,9375;0,411094635517804;0,0355763133073087;29;23;"IRR T"
"I6175000290807";3,2066220538479;5,05555555555556;0,330847933257129;0,0673224126472821;37;23;"IRR T"
"I6175320030511";2,74603611074605;6,05;0,384102566482711;0,117054164049038;42;27;"LIRR T"
"I6175320200612";2,1239150987844;5,95;0,436355832388068;0,151474027050855;35;27;"IRR T"
"I6175320210613";2,27558562330001;5,90909090909091;0,338831708112262;0,0865110178174384;49;27;"LIRR T"
"I6175320220708";3,68951920606328;5,80769230769231;0,3474600180653;0,124709160584108;46;27;"IRR T"
"I6175320290610";3,2192735911463;5,85714285714286;0,349855865893864;0,11856908183158;65;27;"LIRR T"
"I6175320300609";2,39804076743022;5,96153846153846;0,363767971091303;0,10527672011299;53;27;"LIRR T"
"I6175400010904";3,76622080941266;7;0,230621273668419;0,012658846599025;39;4;"LIRR T"
"I6175400051006";3,1438091954743;7,16666666666667;0,207533108940709;0,0165417916124013;50;4;"LIRR T"
"I6175400090708";3,30496441781131;6,66666666666667;0,218253545907426;0,0171965904527433;40;4;"LIRR T"
"I6175400250406";3,25247094225715;7,15;0,220093720065066;0,0143425475575455;42;4;"LIRR T"
"I6175400290604";3,52054377833;6,66666666666667;0,229137862554327;0,0350839598522728;43;4;"LIRR T"
"I6175517040706";2,45739411725919;6,52380952380952;0,215218076352601;0,0473162360097371;45;4;"LIRR T"
"I6175517061006";3,99920953885457;7;0,171047865986387;0,0321316105204779;44;4;"LIRR T"
"I6175517090708";3,08937049325166;6,68181818181818;0,169877518811954;0,0257990605083181;42;4;"IRR T"
"I6175517200905";2,7117327802939;6,95;0,235322214836594;0,0478828217429116;40;4;"IRR T"
"I6175517210607";3,48698806143898;6,58333333333333;0,191632203242092;0,0390738587866002;45;4;"LIRR T"
"I6175540010710";3,78645045726277;6,64;0,217335479486647;0,0222829888379268;44;1;"LIRR T"
"I6175540040808";3,07325933729164;6,93103448275862;0,191327521087534;0,0180479838520205;47;1;"IRR T"
"I6175540060813";3,8650561493393;6,68181818181818;0,226161273485553;0,0258566837895136;38;1;"LIRR T"
"I6175540090709";3,04915050657109;7,35;0,202796230992532;0,00814578473323489;42;1;"LIRR T"
"I6175540130912";4,09155361630747;7,25;0,197513982059704;0,00859628513391113;41;1;"IRR T"
"I6175600010710";2,7323926545768;6,2;0,296451757224194;0,0948320761259379;41;1;"IRR T"
"I6175600040808";3,44458955109888;6,43478260869565;0,326701884921874;0,126845739707193;40;1;"IRR T"
"I6175600050813";3,12392881353559;6,36842105263158;0,304872387693725;0,081517644268531;32;1;"IRR T"
"I6175600090709";3,08955972973333;6,39130434782609;0,280077869946322;0,0821007083640101;41;1;"IRR T"
"I6175600150912";1,41242204938425;6,48;0,289976368486829;0,103919914650907;40;1;"IRR T"
"I6175645050808";0,981619481523963;6,22222222222222;0,302182018657887;0,138095984276635;38;2;"IRR T"
"I6175645080813";0,963733264755801;6,13333333333333;0,347650762715322;0,131501044267184;32;2;"IRR T"
"I6175645080910";1,01298545925668;6,52631578947368;0,335543150959969;0,109201412987142;40;2;"IRR T"
"I6175645100709";0,941922713780509;7,09090909090909;0,295590594417656;0,109294094437123;42;2;"IRR T"
"I6175645150912";1,45747324939626;6,52631578947368;0,340182100592891;0,127592746003028;36;2;"IRR T"
"I6175645290611";1,07020905184721;6,85714285714286;0,29175723616885;0,105558557056868;36;2;"IRR T"
"I6176000060808";3,35000371477469;6,13793103448276;0,32257453156122;0,172634802120337;51;64;"IRR T"
"I6176000080910";2,85328713919609;6,57142857142857;0,287564246294988;0,111279928785134;54;64;"IRR T"
"I6176000090709";2,08521866366049;6,12;0,312893232015411;0,132136808124647;46;64;"IRR T"
"I6176000090813";2,167432203502;6;0,373861037403579;0,160386336288899;39;64;"IRR T"
"I6176000260912";3,48236133534016;6,5;0,282224269699447;0,107778305231795;55;64;"LIRR T"
"I6176670060808";2,76899109222859;5,54545454545455;0,340199110568913;0,150586433813742;61;50;"IRR T"
"I6176670080709";2,71431273144228;5,57692307692308;0,378368602203713;0,117900399150126;49;50;"IRR T"
"I6176670080710";2,40725321829281;5,38235294117647;0,405407174337605;0,151980098025338;56;50;"IRR T"
"I6176670150812";1,89727008282956;4,45454545454545;0,401142405484175;0,102114487999409;28;50;"IRR T"
"I6176670250613";2,55349647837382;6;0,427256490500394;0,214852148177478;44;50;"IRR T"
"I6176670270611";2,56595901196032;5,89655172413793;0,400657381335364;0,147434452009116;39;50;"IRR T"
"I6176950010710";3,33460340541617;6,2962962962963;0,299006887498513;0,0671493513956018;65;26;"LIRR T"
"I6176950050808";1,5072765811213;5,85185185185185;0,305451046337001;0,114640546572957;48;26;"IRR T"
"I6176950090709";3,33720685319806;6,27272727272727;0,321896179710833;0,0726608009047224;60;26;"LIRR T"
"I6176950250613";2,95844581592232;5,94736842105263;0,291040608942616;0,0721414315961244;48;26;"LIRR T"
"I6176950260912";3,3405024684352;5,56521739130435;0,274272215250199;0,0893553774012253;55;26;"IRR T"
"I6176950270611";2,17991235128265;6,33333333333333;0,316216638266835;0,0868701269955827;42;26;"IRR T"
"I6177000070808";2,50304719765252;5,58620689655172;0,414377494123596;0,198273516830583;49;64;"IRR T"
"I6177000080709";1,26197942215005;5,63157894736842;0,507050723693355;0,233011035885134;39;64;"IRR T"
"I6177000090813";2,51693353874986;6,5;0,346045121959594;0,16525753589244;47;64;"LIRR T"
"I6177000130910";3,36373432433897;5,55;0,394613775722549;0,180952118588815;50;64;"IRR T"
"I6177000160812";3,7022806476134;6,08695652173913;0,389813992912588;0,158070893403703;53;64;"LIRR T"
"I6177500020511";1,89584870440662;6,57894736842105;0,442872243924606;0,110363215777681;35;49;"IRR T"
"I6177500190608";2,66710329087509;5,55555555555556;0,390150089060662;0,155259718013041;57;49;"IRR T"
"I6177500200612";3,1147344500455;6,06666666666667;0,394479538878571;0,114548754086197;51;49;"LIRR T"
"I6177500250613";1,90155163998761;5,54545454545455;0,410325792588845;0,110245058578811;41;49;"IRR T"
"I6177500290609";2,32746480570276;6,22727272727273;0,430937876837782;0,0872412062868644;54;49;"LIRR T"
"I6177500300610";2,45574449789098;6,06896551724138;0,347777854338898;0,0921234867451282;55;49;"LIRR T"
"I6177910080710";1,86207553882377;4,65;0,477835330325052;0,243522985403579;35;50;"IRR T"
"I6177910080808";1,78337783631773;3,85714285714286;0,454365826326774;0,268842373929178;24;50;"IRR T"
"I6177910130812";3,19627849596418;4,06666666666667;0,490132908694079;0,252785310300595;34;50;"IRR T"
"I6177910240613";0,953251084416954;4,11764705882353;0,536619135013268;0,248884005859067;23;50;"IRR T"
"I6177910280611";2,16043517057335;4;0,482065789871605;0,364886713967812;22;50;"IRR T"
"I6177910290609";1,82015844400985;4,44444444444444;0,448615337118653;0,262900538147968;31;50;"IRR T"
"I6177950060910";2,97887771671106;5,62068965517241;0,347666058472803;0,193091585785635;50;50;"IRR T"
"I6177950080808";3,52919667579466;5,30769230769231;0,436736835575446;0,235526425275277;42;50;"IRR T"
"I6177950140812";3,82029173712992;5,53333333333333;0,484393825117229;0,152600088037055;36;50;"IRR T"
"I6177950160913";2,90539952406519;5,41666666666667;0,416848588402745;0,213956848388767;26;50;"IRR T"
"I6177950290609";3,58510374640482;5,67741935483871;0,394051189438468;0,18135297444941;46;50;"IRR T"
"I6177950290611";2,59592590617879;6,14285714285714;0,423622782308043;0,219263832073714;41;50;"IRR T"
"I6177959070808";3,55044967617205;6,38461538461539;0,385947394770503;0,150399297076546;52;13;"IRR T"
"I6177959140812";3,36080919238425;5,52631578947368;0,455907380370726;0,174198204561138;36;13;"IRR T"
"I6177959170913";3,06120871442886;5,625;0,368642180641915;0,124148740925267;39;13;"IRR T"
"I6177959280610";3,04727820141053;6;0,391286295409629;0,154646714001469;48;13;"IRR T"
"I6177959290609";2,92683851819006;6,44;0,374315117610741;0,146673304867153;48;13;"IRR T"
"I6177959290611";2,29273783253464;6,35;0,404272159051141;0,117048863775675;39;13;"IRR T"
"I6177980060910";3,46540510258113;6;0,381774330415783;0,166873400924781;51;48;"IRR T"
"I6177980070709";2,74199381151541;6;0,422000939962031;0,174462205014977;50;48;"IRR T"
"I6177980080808";3,47135685105295;5,7;0,420798713084717;0,184596463599644;59;48;"IRR T"
"I6177980140611";2,24887603430993;5,94736842105263;0,460642252720884;0,169350636394753;38;48;"IRR T"
"I6177980160812";3,58627979526054;5,95454545454545;0,411986982782087;0,142848608167306;43;48;"IRR T"
"I6177980180913";2,2986975169461;5,95454545454545;0,413297874639644;0,142402835591971;46;48;"IRR T"
"I6177988020511";3,36969939453242;5,78947368421053;0,390357111885564;0,263660132991566;39;11;"IRR T"
"I6177988190612";2,28680817701374;4,73333333333333;0,448394134272757;0,304477697111179;38;11;"IRR T"
"I6177988260613";1,39206098615259;4,52941176470588;0,502093931779464;0,362986983187348;25;11;"IRR T"
"I6177988290609";1,79282171918588;5,34615384615385;0,402379010728778;0,288484368913019;50;11;"IRR T"
"I6177988290610";2,22935721723406;5,67857142857143;0,327986603309268;0,0975701648141019;57;11;"IRR T"
"I6178006050907";3,469897680239;6,67741935483871;0,269857485520816;0,096829761233984;48;30;"IRR T"
"I6178006080605";1,75756879958275;6,76923076923077;0,295680593000943;0,123989625721415;40;30;"IRR T"
"I6178006190506";2,57923817862853;6,90909090909091;0,283586408462427;0,0701763742998564;48;30;"IRR T"
"I6178006290905";3,10820554548187;6,66666666666667;0,242425477652105;0,0880423885089396;51;30;"IRR T"
"I6178006310708";2,98309223630638;6,81818181818182;0,283068865936469;0,0720474007640445;60;30;"IRR T"
"I6178014030511";2,06039739025414;4,6875;0,531402376195468;0,149879592625733;30;27;"IRR T"
"I6178014110609";1,8832576839867;4,55555555555556;0,421517428861518;0,0930852150234155;34;27;"IRR T"
"I6178014190613";3,21992946819881;4,82352941176471;0,379074792165884;0,114862860155691;34;27;"IRR T"
"I6178014210308";1,73119182807096;4,8695652173913;0,441508184736866;0,106548160000781;36;27;"IRR T"
"I6178014210612";3,11215723182132;4,4;0,396004585942969;0,118906149475527;37;27;"IRR T"
"I6178014240610";2,91393044346172;4,625;0,403840636092428;0,150734352665173;37;27;"IRR T"
"I6178014300807";3,13533029012118;4,66666666666667;0,369325181402251;0,128310464608757;38;27;"IRR T"
"I6178023080611";2,18176719075815;6,28571428571429;0,369727298026709;0,174309013794826;37;26;"IRR T"
"I6178023120808";3,58767078951134;5,42307692307692;0,39431559478378;0,117075331560008;45;26;"IRR T"
"I6178023130809";3,8216129526604;5,33333333333333;0,328334968533874;0,101271507153276;60;26;"LIRR T"
"I6178023180810";3,88113964790099;5,58620689655172;0,31827000934215;0,139194920989828;73;26;"LIRR T"
"I6178023200912";3,80600001297072;5,31034482758621;0,353357298411728;0,166932583315535;53;26;"IRR T"
"I6178023270813";4,043456928756;5,7037037037037;0,327073826248175;0,0985348383203623;63;26;"LIRR T"
"I6178023300807";3,75151714276134;5,37037037037037;0,34593132538245;0,115273745326307;64;26;"IRR T"
"I6178025090611";1,09703790252626;6,13333333333333;0,365418770717399;0,188484656051561;28;27;"IRR T"
"I6178025120808";2,5543023497509;5,9375;0,364296449641203;0,144714879544348;44;27;"IRR T"
"I6178025210912";3,0956470036475;5,47619047619048;0,281284239843217;0,0843596235084821;47;27;"IRR T"
"I6178025260609";1,42680715864008;5,64;0,324085359611316;0,147510662920914;53;27;"IRR T"
"I6178025270813";2,39993459696438;5,54545454545455;0,335350776795476;0,124242716782366;48;27;"IRR T"
"I6178025300807";2,28671777436923;6;0,358571944039056;0,141493855542417;45;27;"IRR T"
"I6178800010704";3,15872495507966;6,53571428571429;0,268666761770297;0,0669608374145003;49;62;"IRR T"
"I6178800101006";3,18553527098497;6,74193548387097;0,217444347967592;0,0763621305698301;54;62;"IRR T"
"I6178800111005";2,95875189091339;6,93333333333333;0,222275373497104;0,0798970858288718;50;62;"IRR T"
"I6178800130706";3,46939024241221;6,7;0,228776973329765;0,0629017541020609;56;62;"IRR T"
"I6178865030505";4,24561460654428;7,12;0,248528605156006;0,0625250630037137;50;63;"LIRR T"
"I6178865101006";3,98489653124412;6,63333333333333;0,201736694754451;0,053065965969508;49;63;"LIRR T"
"I6178865111005";4,02238755671034;6,625;0,228722122299296;0,0603519916268091;46;63;"LIRR T"
"I6178865130706";3,26287329858183;6,89285714285714;0,193289349566726;0,0502148508579564;55;63;"LIRR T"
"I6179000070709";2,98599659827994;6,44444444444444;0,243995236756489;0,0467782095829004;53;62;"LIRR T"
"I6179000140611";2,85326024055826;6,05263157894737;0,246265820955228;0,0168468835918773;39;62;"LIRR T"
"I6179000160812";3,62038054367314;6,29166666666667;0,25381597643558;0,0371612973728408;45;62;"LIRR T"
"I6179000180913";4,15313740174884;6,38461538461539;0,220937132013788;0,0587952790287234;54;62;"LIRR T"
"I6179000250708";3,66416460589823;6,36363636363636;0,279061021142552;0,0394119385704175;48;62;"LIRR T"
"I6179000290610";3,69542763075264;5,74074074074074;0,265635583698894;0,0478631421869232;51;62;"IRR T"
"I6179550070709";3,18219372346621;5,72413793103448;0,345945959156243;0,0807036836675427;52;26;"IRR T"
"I6179550150611";2,45637218392556;6,10526315789474;0,364162124357153;0,116791939412698;39;26;"IRR T"
"I6179550170812";3,83472152456383;5,39130434782609;0,316026394836273;0,10578818740948;45;26;"IRR T"
"I6179550180913";3,07245868820278;5,78260869565217;0,290818232234419;0,0724191168554713;51;26;"IRR T"
"I6179550190610";2,82514593286848;5,63333333333333;0,288626488277215;0,0905526959323571;47;26;"IRR T"
"I6179550240708";2,73298332512279;5,42424242424242;0,322238043482349;0,119660991605011;47;26;"IRR T"
"I6179615070607";3,38038195490794;6,85294117647059;0,25374782133437;0,0318379292051325;63;26;"IRR T"
"I6179615100506";2,71053341456248;7,10344827586207;0,274360396450188;0,0451676435188686;64;26;"IRR T"
"I6179615131005";3,80733625295946;6,58620689655172;0,225889494555987;0,0487283131483736;61;26;"IRR T"
"I6179615161106";4,18586673390418;7;0,241707089028228;0,0363904764127031;65;26;"IRR T"
"I6179700110912";3,13741930473886;5,95238095238095;0,382587262413977;0,222322335927859;45;23;"IRR T"
"I6179700160611";1,54326442916047;5,82352941176471;0,47324749757256;0,249525799770741;26;23;"IRR T"
"I6179700190913";3,27221945990633;5,91666666666667;0,330695322051119;0,20214502675689;52;23;"IRR T"
"I6179700240708";3,19266468910697;5,3;0,413301866398641;0,176087038701244;38;23;"IRR T"
"I6179700300609";3,04283887503617;6,04761904761905;0,421714492687051;0,151097231582065;47;23;"IRR T"
"I6179700300610";3,61361857234105;5,81481481481481;0,38645327716319;0,145247710650469;60;23;"IRR T"
"I6179800150611";3,2157702005212;5,78571428571429;0,402150538981526;0,0689201567141768;41;26;"IRR T"
"I6179800200913";3,34624369185918;5,35714285714286;0,345568952988384;0,163276577418205;39;26;"IRR T"
"I6179800220708";3,4298309868602;4,77777777777778;0,335073396167417;0,126383654675499;37;26;"IRR T"
"I6179800250912";2,70666723143038;5,22222222222222;0,347491570981388;0,180562299670712;35;26;"IRR T"
"I6179800300609";3,30199992665531;5,23333333333333;0,393328836968484;0,125787354384441;62;26;"IRR T"
"I6179800300610";3,14307627894807;5,35714285714286;0,388975934743197;0,126160628873675;61;26;"IRR T"
"I6179995100912";3,85432727094416;5,96;0,342510388668313;0,145241969155659;68;25;"IRR T"
"I6179995160611";2,59531948573121;6;0,374364491127378;0,145614451794858;39;25;"IRR T"
"I6179995190913";2,37740718548811;5,70588235294118;0,307410503317755;0,179119089088722;45;25;"IRR T"
"I6179995230708";1,79198748165755;5,94117647058824;0,399547976914917;0,187324812522254;38;25;"IRR T"
"I6179995280610";2,98394418141149;6;0,362702247747961;0,133868069408357;38;25;"IRR T"
"I6179995300609";1,94375381550976;6,19047619047619;0,367604386207375;0,154187232092576;44;25;"IRR T"
"I6181906070611";2,75837328637819;6,5;0,333861463915069;0,0250168106978757;30;30;"IRR T"
"I6181906111012";3,67092687503968;5,16666666666667;0,34320370100278;0,0710814999407176;42;30;"IRR T"
"I6181906190810";3,28130612423477;6,19047619047619;0,325733256433649;0,0467610547351904;51;30;"LIRR T"
"I6181906230709";3,5445463688218;6;0,313002534419192;0,0632527802571053;52;30;"IRR T"
"I6181906290807";2,74459080541967;5,05555555555556;0,290322995648168;0,0426485482662616;45;30;"IRR T"
"I6181906300813";3,59353978499361;5,75;0,360881141941092;0,0677872239478849;46;30;"IRR T"
"I6181906310708";2,92387517800186;5,92307692307692;0,333762227481074;0,08853130283162;56;30;"IRR T"
"I6181910080611";2,97699383089318;6,76470588235294;0,225726267297234;0,00662239540589802;42;30;"IRR T"
"I6181910170912";3,63762759750674;6,93103448275862;0,212683075404937;0,00642352452035747;57;30;"IRR T"
"I6181910190810";3,90531127444034;6,88571428571429;0,22661645657435;0,0103101649878264;76;30;"IRR T"
"I6181910230709";4,07638758888475;6,96774193548387;0,228905520203877;0,0245023689715712;66;30;"IRR T"
"I6181910290807";3,23174462073979;7,125;0,179546144355332;0,0096636910144881;49;30;"LIRR T"
"I6181910300813";3,50213462722527;6,78260869565217;0,216948517072858;0,0163518042599625;55;30;"IRR T"
"I6181910310708";3,2166073932983;7,09090909090909;0,196848828597025;0,0174463508865798;67;30;"IRR T"
"I6181945021009";3,14537297073702;6,85185185185185;0,244788001452965;0,0604269108137011;54;11;"LIRR T"
"I6181945061005";3,48811672506937;7,07407407407407;0,227343431144513;0,0651242294961563;52;11;"LIRR T"
"I6181945100611";3,78122781295801;6,68965517241379;0,223511044289145;0,0525506074516992;65;11;"LIRR T"
"I6181945140406";3,22613306972475;6,96551724137931;0,221581860796714;0,0381856966377078;53;11;"LIRR T"
"I6181945170912";3,68559790879385;6,84615384615385;0,242895004422582;0,067191801300486;52;11;"LIRR T"
"I6181945200405";3,86464071362009;7,10344827586207;0,24260208829739;0,0855775158050402;57;11;"LIRR T"
"I6181945210708";2,56512129968431;6,77142857142857;0,272444262892548;0,0774287928855824;56;11;"LIRR T"
"I6181945240807";3,33157001698303;6,74193548387097;0,234835097873275;0,0459433388162838;61;11;"LIRR T"
"I6181945270813";3,88416993932558;6,64285714285714;0,261581100060824;0,0689945113997641;58;11;"LIRR T"
"I6181945290807";3,76891222333751;6,70967741935484;0,252362263320106;0,0894788815021401;60;11;"LIRR T"
"I6182045061005";1,81922479871032;5,76190476190476;0,296522054597419;0,140117232350154;47;27;"IRR T"
"I6182045200406";2,58775556117758;5,4;0,382460725154614;0,125822603455275;34;27;"IRR T"
"I6182045210405";1,65818225083642;5,23529411764706;0,287052627232226;0,133916261742136;27;27;"IRR T"
"I6182045310807";1,95292227068034;5,375;0,355925161932664;0,120803947719706;37;27;"IRR T"
"I6182050010808";2,25650100734405;5,96296296296296;0,341947470558066;0,124636101037705;55;24;"IRR T"
"I6182050070611";3,3709409981407;6,56521739130435;0,2642358827;0,10095864477695;38;24;"LIRR T"
"I6182050121012";3,02819168854546;6,15;0,393891687058958;0,0829637674836999;50;24;"IRR T"
